obs_p,obs_q,obs_teta,obs_DateTime
0.0,2.038,0.30591666666666667,
0.0,2.074,0.3056666666666667,
0.0,2.056,0.30550000000000005,
0.0,2.056,0.30475,
0.0,2.056,0.3050833333333333,
0.0,2.021,0.30416666666666664,
0.0,2.003,0.30408333333333326,
0.0,1.985,0.3038333333333333,
0.0,1.95,0.3038333333333333,
0.0,1.933,0.3039166666666666,
0.0,1.933,0.3038333333333333,
0.0,1.897,0.30374999999999996,
0.0,1.88,0.3034166666666666,
0.0,1.88,0.30308333333333326,
0.0,1.88,0.30349999999999994,
0.0,1.88,0.30324999999999996,
0.0,1.863,0.3034166666666666,
0.0,1.863,0.30291666666666667,
0.0,1.863,0.30283333333333334,
0.0,1.863,0.30283333333333334,
0.0,1.88,0.30241666666666667,
0.0,1.897,0.30233333333333334,
0.0,1.915,0.30175,
0.0,1.915,0.3014166666666667,
0.0,1.915,0.30125,
0.0,1.933,0.30083333333333334,
0.0,1.915,0.30075,
0.0,1.933,0.29991666666666655,
0.0,1.933,0.2995833333333333,
0.0,1.915,0.2993333333333333,
0.0,1.897,0.29916666666666664,
0.0,1.88,0.2988333333333333,
0.0,1.88,0.29875,
0.0,1.88,0.29841666666666666,
0.0002,1.863,0.29883333333333334,
0.0002,1.845,0.29875,
0.0,1.845,0.29899999999999993,
0.0001,1.863,0.29841666666666666,
0.0004,1.88,0.29875,
0.0001,1.915,0.29858333333333326,
0.00030000000000000003,2.145,0.29866666666666664,
0.00030000000000000003,2.163,0.29883333333333334,
0.0006,2.163,0.29883333333333334,
0.0,2.021,0.2983333333333333,
0.0,1.933,0.2985833333333333,
0.0001,1.95,0.29866666666666664,
0.00030000000000000003,1.95,0.2985833333333333,
0.0,1.968,0.2983333333333333,
0.0,2.056,0.29791666666666666,
0.0,2.092,0.29808333333333337,
0.0,2.074,0.2970833333333333,
0.0021000000000000003,2.109,0.297,
0.0019000000000000004,2.145,0.29658333333333325,
0.0,2.325,0.29616666666666663,
0.0,2.235,0.296,
0.0,2.163,0.29658333333333337,
0.0,2.127,0.29616666666666663,
0.0053,2.253,0.296,
0.004999999999999999,3.185,0.2958333333333333,
0.0,3.243,0.2957499999999999,
0.0,2.937,0.29591666666666666,
0.0,3.809,0.2960833333333333,
0.0,3.592,0.29591666666666655,
0.0,3.281,0.2960833333333333,
0.0,2.956,0.29599999999999993,
0.0001,2.73,0.2960833333333333,
0.0,2.563,0.29558333333333325,
0.0,2.49,0.29625,
0.0,2.435,0.2955833333333333,
0.0,2.362,0.2959166666666666,
0.0,2.344,0.29491666666666666,
0.0,2.307,0.29441666666666666,
0.0,2.253,0.29408333333333336,
0.0,2.235,0.29274999999999995,
0.0,2.199,0.29224999999999995,
0.0,2.163,0.2919999999999999,
0.0,2.163,0.29158333333333325,
0.0,2.092,0.29075,
0.0,2.074,0.2905,
0.0,2.038,0.29041666666666666,
0.0,2.021,0.2901666666666667,
0.0,2.021,0.28991666666666666,
0.0,2.003,0.2896666666666667,
0.0,1.968,0.29000000000000004,
0.0,1.968,0.2900833333333333,
0.0,1.915,0.2901666666666667,
0.0,1.915,0.28983333333333333,
0.0,1.915,0.28991666666666666,
0.0,1.933,0.2900833333333333,
0.0,1.915,0.28983333333333333,
0.0,1.915,0.29033333333333333,
0.0,1.915,0.28991666666666666,
0.0,1.915,0.2896666666666667,
0.0,1.915,0.2896666666666667,
0.0,1.933,0.28900000000000003,
0.0,1.933,0.28925,
0.0,1.915,0.28841666666666665,
0.0,1.933,0.2877499999999999,
0.0,1.933,0.2876666666666666,
0.0,1.933,0.2875,
0.0,1.933,0.2866666666666666,
0.0,1.897,0.2860833333333333,
0.0,1.897,0.2860833333333333,
0.0,1.88,0.28633333333333333,
0.0,1.863,0.28625,
0.0,1.863,0.28633333333333333,
0.0,1.863,0.28625,
0.0,1.863,0.28608333333333336,
0.0,1.845,0.28658333333333336,
0.0,1.845,0.28633333333333333,
0.0,1.828,0.28674999999999995,
0.0,1.828,0.28650000000000003,
0.0,1.828,0.28624999999999995,
0.0,1.828,0.2860833333333333,
0.0,1.81,0.28591666666666665,
0.0,2.021,0.2865833333333333,
0.0,2.092,0.28575,
0.0,2.074,0.2856666666666667,
0.0,2.074,0.28475,
0.0,2.021,0.2843333333333333,
0.0,2.003,0.2835833333333333,
0.0,1.933,0.2831666666666666,
0.0,2.145,0.2825833333333333,
0.00030000000000000003,2.398,0.28175,
0.0,2.563,0.28158333333333335,
0.0005,3.32,0.28125000000000006,
0.0,3.32,0.28108333333333335,
0.0,3.032,0.28108333333333335,
0.0,2.975,0.2816666666666667,
0.0,2.787,0.28191666666666665,
0.0,2.619,0.2818333333333333,
0.0,2.563,0.28225,
0.0,2.471,0.2825,
0.0,2.435,0.2823333333333333,
0.0,2.545,0.28241666666666665,
0.0,2.656,0.2821666666666667,
0.0,2.582,0.2825,
0.0,2.49,0.2826666666666666,
0.0,2.416,0.2825833333333333,
0.0,2.344,0.28283333333333327,
0.0,2.289,0.2826666666666666,
0.0,2.217,0.2818333333333333,
0.0,2.145,0.2825,
0.0,2.127,0.2826666666666666,
0.0,2.109,0.28158333333333335,
0.0,2.038,0.28150000000000003,
0.0,2.021,0.2808333333333333,
0.0,2.003,0.2808333333333333,
0.0,2.003,0.28033333333333343,
0.0,1.95,0.2804166666666667,
0.0,1.968,0.2807500000000001,
0.0,1.933,0.27958333333333335,
0.0,1.915,0.2800833333333334,
0.0,1.88,0.28033333333333343,
0.0,1.863,0.28050000000000014,
0.0,1.863,0.2800833333333334,
0.0,1.828,0.2802500000000001,
0.0,1.793,0.2802500000000001,
0.0,1.793,0.2807500000000001,
0.0,1.758,0.28016666666666673,
0.0,1.741,0.2808333333333334,
0.0,1.741,0.28058333333333335,
0.0,1.724,0.28066666666666673,
0.0,1.724,0.28116666666666673,
0.0,1.724,0.2813333333333334,
0.0,1.724,0.28116666666666673,
0.0,1.724,0.2808333333333333,
0.0,1.724,0.2803333333333334,
0.0,1.724,0.2805,
0.0,1.707,0.27975,
0.0,1.707,0.2794166666666667,
0.0,1.707,0.27958333333333335,
0.0,1.288,0.2796666666666667,
0.0,1.69,0.279,
0.0,1.707,0.2791666666666667,
0.0,1.69,0.2788333333333333,
0.0,1.724,0.2795,
0.0,1.673,0.2785,
0.0002,1.655,0.2791666666666666,
0.0002,1.673,0.2788333333333333,
0.0001,1.673,0.27891666666666665,
0.0,1.655,0.27958333333333335,
0.0,1.655,0.27908333333333335,
0.0,1.655,0.2790000000000001,
0.0,1.638,0.2791666666666666,
0.0,1.638,0.2791666666666666,
0.0,1.655,0.27899999999999997,
0.0,1.655,0.2790833333333333,
0.0,1.673,0.27925,
0.0,1.673,0.2791666666666667,
0.0,1.69,0.27858333333333335,
0.0,1.673,0.2790833333333333,
0.0,1.69,0.27891666666666665,
0.0,1.69,0.2784166666666667,
0.0,1.673,0.27825,
0.0,1.673,0.27958333333333335,
0.0,1.673,0.27975000000000005,
0.0,1.673,0.2797500000000001,
0.0,1.655,0.27958333333333335,
0.0,1.638,0.2794166666666667,
0.0,1.638,0.27941666666666665,
0.0,1.621,0.27925,
0.0,1.604,0.27925,
0.0,1.604,0.27941666666666665,
0.0,1.604,0.27966666666666673,
0.0,1.587,0.27941666666666665,
0.0,1.587,0.27958333333333335,
0.0,1.587,0.2791666666666666,
0.0,1.57,0.2794166666666667,
0.0,1.57,0.2790000000000001,
0.0,1.57,0.2793333333333333,
0.0,1.57,0.27958333333333335,
0.0,1.587,0.27958333333333335,
0.0,1.587,0.2788333333333333,
0.0,1.587,0.2788333333333333,
0.0,1.604,0.2785,
0.0,1.707,0.27758333333333335,
0.0,1.621,0.27733333333333343,
0.0,1.604,0.2766666666666668,
0.0,1.587,0.27666666666666667,
0.0,1.587,0.2770000000000001,
0.0,1.587,0.2765833333333334,
0.0,1.587,0.27575,
0.0,1.587,0.27591666666666664,
0.0,1.57,0.2755,
0.0,1.57,0.27591666666666664,
0.0,1.554,0.27566666666666667,
0.0,1.554,0.2760833333333334,
0.0,1.554,0.2759166666666666,
0.0,1.537,0.27524999999999994,
0.0,1.537,0.27516666666666667,
0.0,1.52,0.2755833333333333,
0.0,1.52,0.27541666666666664,
0.0,1.537,0.2753333333333333,
0.0,1.537,0.27533333333333326,
0.0,1.537,0.2758333333333333,
0.0,1.537,0.27499999999999997,
0.0,1.554,0.2754166666666667,
0.0,1.57,0.2748333333333334,
0.0,1.587,0.27491666666666664,
0.0,1.554,0.2744166666666667,
0.0,1.57,0.2740833333333334,
0.0,1.57,0.27358333333333335,
0.0001,1.57,0.27366666666666667,
0.0017999999999999997,1.638,0.2730833333333334,
0.0,1.621,0.273,
0.0,1.621,0.27325000000000005,
0.0,1.638,0.2748333333333333,
0.0,1.604,0.27549999999999997,
0.0,1.604,0.2759166666666667,
0.0002,1.621,0.27675,
0.0002,1.604,0.27758333333333335,
0.0,1.638,0.27841666666666665,
0.0,1.673,0.2786666666666667,
0.0,1.673,0.27925000000000005,
0.0,1.707,0.27999999999999997,
0.0,1.707,0.28041666666666676,
0.0,1.707,0.28116666666666673,
0.0,1.707,0.28125000000000006,
0.0,1.69,0.28191666666666665,
0.0,1.69,0.2819166666666667,
0.0,1.69,0.2821666666666667,
0.0,1.69,0.28208333333333335,
0.0,1.69,0.28241666666666665,
0.0,1.673,0.28225,
0.0,1.655,0.28241666666666665,
0.0,1.724,0.28241666666666665,
0.0,1.758,0.2826666666666666,
0.0,1.758,0.28208333333333335,
0.0,1.707,0.2823333333333333,
0.0,1.724,0.28241666666666665,
0.0,1.707,0.2821666666666667,
0.0,1.673,0.2828333333333333,
0.0,1.655,0.2825,
0.0,1.621,0.28275,
0.0,1.604,0.28275,
0.0,1.587,0.28324999999999995,
0.0,1.554,0.2834166666666666,
0.0,1.537,0.28316666666666657,
0.0,1.537,0.28333333333333327,
0.0,1.52,0.28324999999999995,
0.0,1.503,0.2837499999999999,
0.0,1.503,0.284,
0.0,1.503,0.2836666666666667,
0.0,1.503,0.2835,
0.0,1.486,0.28383333333333327,
0.0,1.537,0.2835833333333333,
0.0,1.52,0.28333333333333327,
0.0,1.52,0.28241666666666665,
0.0,1.537,0.2823333333333333,
0.0,1.537,0.28241666666666665,
0.0,1.52,0.2824999999999999,
0.0,1.554,0.28258333333333335,
0.0,1.537,0.2816666666666667,
0.0,1.52,0.28241666666666665,
0.0,1.52,0.2825833333333333,
0.0,1.52,0.28200000000000003,
0.0,1.52,0.2825,
0.0,1.52,0.2820833333333333,
0.0,1.52,0.28224999999999995,
0.0,1.52,0.28275,
0.0,1.52,0.28241666666666665,
0.0,1.52,0.2824166666666666,
0.0,1.503,0.282,
0.0,1.503,0.2823333333333333,
0.0,1.503,0.2826666666666666,
0.0,1.503,0.28258333333333335,
0.0,1.52,0.28241666666666665,
0.0,1.52,0.28200000000000003,
0.0,1.52,0.2825,
0.0,1.554,0.28241666666666665,
0.0,1.537,0.28191666666666665,
0.0,1.537,0.28150000000000003,
0.0,1.554,0.2805000000000001,
0.0,1.554,0.2805,
0.0,1.537,0.27975,
0.0,1.554,0.2791666666666667,
0.0,1.52,0.27825,
0.0,1.503,0.2779166666666667,
0.0,1.486,0.278,
0.0,1.503,0.278,
0.0,1.57,0.2783333333333334,
0.0,1.554,0.2779166666666667,
0.0,1.486,0.2778333333333334,
0.0,1.47,0.27775000000000005,
0.0,1.453,0.2778333333333333,
0.0,1.453,0.2783333333333334,
0.0,1.453,0.2773333333333334,
0.0,1.453,0.2776666666666667,
0.0,1.47,0.27758333333333335,
0.0,1.453,0.2779166666666667,
0.0,1.47,0.2776666666666667,
0.0,1.486,0.27716666666666673,
0.0,1.503,0.2769166666666667,
0.0001,1.52,0.27624999999999994,
0.0001,1.537,0.27649999999999997,
0.0,1.57,0.2760833333333334,
0.0,1.604,0.27591666666666675,
0.0005,1.604,0.2789166666666667,
0.0001,1.537,0.2798333333333333,
0.0001,1.587,0.2810833333333334,
0.0,1.621,0.2820833333333333,
0.0024000000000000002,1.758,0.28291666666666665,
0.0002,1.758,0.2839166666666667,
0.0,2.003,0.28674999999999995,
0.0001,2.127,0.2896666666666667,
0.0002,2.253,0.2920833333333333,
0.0,2.217,0.29416666666666663,
0.0,2.344,0.29616666666666663,
0.0,2.38,0.29716666666666663,
0.0005,2.344,0.29816666666666664,
0.00030000000000000003,2.362,0.29833333333333334,
0.0,2.325,0.2996666666666666,
0.0,2.289,0.30150000000000005,
0.0,2.199,0.3026666666666666,
0.0,2.109,0.3034166666666666,
0.0,2.074,0.30441666666666667,
0.0,2.056,0.3049166666666667,
0.0,2.508,0.3050833333333333,
0.0,1.985,0.3055833333333334,
0.0,1.985,0.3056666666666667,
0.0,1.985,0.30575,
0.0,1.968,0.3056666666666667,
0.0,1.933,0.30591666666666667,
0.0,1.897,0.30591666666666667,
0.0,1.88,0.3060833333333334,
0.0,1.845,0.30575,
0.0,1.828,0.30591666666666667,
0.0,1.793,0.3056666666666667,
0.0,1.758,0.3061666666666667,
0.0,1.758,0.30591666666666667,
0.0,1.724,0.306,
0.0,1.724,0.3059166666666667,
0.0,1.707,0.30575,
0.0,1.69,0.30616666666666664,
0.0,1.69,0.3056666666666667,
0.0,1.741,0.30575,
0.0,1.897,0.3056666666666667,
0.0,1.897,0.30575,
0.0,1.81,0.3054166666666667,
0.0,1.638,0.30550000000000005,
0.0,1.69,0.3054166666666667,
0.0,1.69,0.3051666666666667,
0.0,1.673,0.30483333333333335,
0.0,1.673,0.30466666666666664,
0.0,1.655,0.304,
0.0,1.655,0.3038333333333333,
0.0,1.587,0.30358333333333326,
0.0,1.554,0.30316666666666664,
0.0,1.554,0.3026666666666667,
0.0,1.537,0.30266666666666664,
0.0,1.503,0.3020833333333333,
0.0,1.52,0.3024166666666666,
0.0,1.503,0.30208333333333337,
0.0,1.503,0.3028333333333333,
0.0,1.503,0.30241666666666667,
0.0,1.503,0.30208333333333337,
0.0,1.503,0.3025,
0.0,1.503,0.3016666666666667,
0.0,1.486,0.30191666666666667,
0.0,1.486,0.30200000000000005,
0.0,1.486,0.3016666666666667,
0.0,1.47,0.3016666666666667,
0.0,1.47,0.30191666666666667,
0.0,1.47,0.3010833333333333,
0.0,1.47,0.3009166666666667,
0.0,1.486,0.3004166666666666,
0.0,1.503,0.30091666666666667,
0.0,1.47,0.29983333333333323,
0.0,1.47,0.30016666666666664,
0.0,1.486,0.2993333333333333,
0.0,1.486,0.299,
0.0,1.486,0.29841666666666666,
0.0,1.486,0.29825,
0.0,1.453,0.29816666666666664,
0.0,1.436,0.2979166666666667,
0.0,1.436,0.29800000000000004,
0.0,1.42,0.29758333333333337,
0.0,1.436,0.29758333333333337,
0.0,1.436,0.29758333333333337,
0.0,1.436,0.2974166666666667,
0.0,1.436,0.2976666666666667,
0.0,1.436,0.2971666666666667,
0.0,1.436,0.29683333333333334,
0.0,1.42,0.29708333333333337,
0.0,1.42,0.29683333333333334,
0.0,1.42,0.29683333333333334,
0.0,1.403,0.29716666666666663,
0.0,1.403,0.29708333333333337,
0.0,1.42,0.29591666666666666,
0.0,1.436,0.2956666666666667,
0.0,1.453,0.295,
0.0,1.453,0.29466666666666663,
0.0,1.436,0.29391666666666666,
0.0,1.47,0.29316666666666674,
0.0,1.436,0.29283333333333333,
0.0,1.436,0.292,
0.0,1.436,0.2919166666666666,
0.0033,1.453,0.29158333333333325,
0.0005,1.436,0.29133333333333333,
0.0,1.47,0.292,
0.0,1.57,0.29358333333333336,
0.0001,1.604,0.29300000000000004,
0.0040999999999999995,1.915,0.29283333333333333,
0.0035,1.81,0.2925833333333333,
0.0016,2.109,0.29241666666666666,
0.0014999999999999998,2.508,0.2918333333333332,
0.0,2.582,0.2914166666666666,
0.0,2.6,0.2913333333333333,
0.0,2.49,0.2910833333333333,
0.0,2.416,0.2913333333333333,
0.0,2.344,0.2913333333333333,
0.0,2.289,0.2914999999999999,
0.0,2.271,0.29074999999999995,
0.0,2.217,0.2905833333333333,
0.0,2.038,0.29033333333333333,
0.0,2.038,0.28958333333333336,
0.0,1.95,0.2886666666666666,
0.0,1.845,0.2875,
0.0,1.655,0.28724999999999995,
0.0,1.828,0.28691666666666665,
0.0001,1.776,0.2861666666666667,
0.0007,1.758,0.28641666666666665,
0.0,1.707,0.2864166666666667,
0.0,1.69,0.28674999999999995,
0.0,1.638,0.2869166666666666,
0.0,1.587,0.28641666666666665,
0.0,1.604,0.2869166666666666,
0.0,1.57,0.2865,
0.0,1.57,0.28683333333333333,
0.0,1.604,0.2869999999999999,
0.0,1.604,0.28691666666666665,
0.0001,1.587,0.2875,
0.0,1.57,0.287,
0.0,1.554,0.2868333333333333,
0.0,1.52,0.28683333333333333,
0.0,1.537,0.2866666666666666,
0.0,1.537,0.28525,
0.0,1.537,0.2850833333333333,
0.0,1.503,0.2843333333333333,
0.0,1.337,0.28366666666666657,
0.0,1.255,0.28225000000000006,
0.0,1.436,0.2814166666666667,
0.0,1.503,0.2808333333333333,
0.0,1.554,0.2800833333333334,
0.0,1.486,0.2796666666666667,
0.0,1.503,0.27908333333333335,
0.0,1.486,0.2789166666666667,
0.0,1.503,0.27875000000000005,
0.0,1.486,0.27858333333333335,
0.0,1.486,0.27875000000000005,
0.0,1.453,0.27875,
0.0,1.453,0.2788333333333333,
0.0,1.436,0.27875000000000005,
0.0,1.436,0.27908333333333335,
0.0,1.453,0.2790833333333333,
0.0,1.453,0.27899999999999997,
0.00030000000000000003,1.436,0.2795,
0.0,1.42,0.27975,
0.0006000000000000001,1.42,0.3105833333333333,
0.00030000000000000003,1.42,0.32133333333333336,
0.0,1.47,0.32341666666666663,
0.0,1.554,0.3225,
0.0,1.587,0.32175000000000004,
0.0,1.604,0.32108333333333333,
0.0008999999999999999,1.69,0.3206666666666666,
0.0,1.655,0.31966666666666665,
0.0008,1.758,0.3186666666666667,
0.0,1.968,0.31783333333333336,
0.0,2.127,0.31700000000000006,
0.0,2.271,0.3163333333333333,
0.0,2.362,0.3159166666666666,
0.0,2.217,0.31558333333333327,
0.0,2.092,0.31516666666666665,
0.0,2.074,0.3145,
0.0,1.985,0.314,
0.0,1.95,0.3136666666666667,
0.0,1.933,0.31333333333333335,
0.0,1.863,0.313,
0.00030000000000000003,1.81,0.3129166666666667,
0.0023,1.845,0.3123333333333333,
0.0048000000000000004,2.003,0.31425,
0.009800000000000001,3.013,0.33425,
0.0050999999999999995,4.028,0.3615,
0.004699999999999999,5.512,0.3645,
0.0001,7.583,0.36925,
0.0001,9.365,0.36625,
0.00030000000000000003,10.422,0.36233333333333334,
0.0,11.378,0.3599166666666666,
0.0008,12.032,0.35725,
0.0001,12.471,0.3549166666666667,
0.0001,12.545,0.3525833333333333,
0.0,11.789,0.351,
0.0,10.589,0.3491666666666667,
0.00030000000000000003,9.458,0.34774999999999995,
0.0004,8.466,0.34600000000000003,
0.004200000000000001,8.102,0.34674999999999995,
0.0011,7.673,0.35474999999999995,
0.0029000000000000002,7.831,0.3553333333333333,
0.0001,8.057,0.35483333333333333,
0.0001,8.306,0.35908333333333325,
0.00030000000000000003,8.879,0.3664166666666666,
0.0,9.249,0.36608333333333337,
0.0,9.927,0.36325,
0.0001,10.565,0.3595833333333333,
0.0,10.922,0.35766666666666663,
0.0,11.547,0.3556666666666666,
0.0,12.154,0.35366666666666663,
0.0,12.008,0.3515,
0.0,11.33,0.35000000000000003,
0.0,10.636,0.3484166666666666,
0.0002,9.88,0.34725,
0.0001,8.994,0.34574999999999995,
0.0001,8.352,0.3446666666666666,
0.0,7.786,0.3431666666666666,
0.0,7.382,0.3420000000000001,
0.0,7.027,0.34141666666666676,
0.0,6.763,0.34024999999999994,
0.0,6.609,0.3396666666666666,
0.0,6.37,0.3385,
0.0,6.153,0.33825,
0.0,6.003,0.337,
0.0,5.81,0.3365,
0.0,5.66,0.33591666666666664,
0.0,5.491,0.3353333333333333,
0.0,5.343,0.3345,
0.0,5.259,0.334,
0.0,5.133,0.3336666666666667,
0.0,5.05,0.33283333333333337,
0.0,4.904,0.33249999999999996,
0.0,4.884,0.3318333333333333,
0.0,4.801,0.33141666666666664,
0.0,4.76,0.3313333333333333,
0.0,4.677,0.3305,
0.0,4.595,0.33025000000000004,
0.0,4.534,0.3296666666666667,
0.0002,4.493,0.3292500000000001,
0.0002,4.432,0.32875000000000004,
0.0,4.391,0.3284166666666667,
0.0,4.351,0.3275833333333333,
0.0002,4.27,0.32749999999999996,
0.0010000000000000002,4.249,0.32725,
0.0004,4.412,0.3316666666666667,
0.0,4.391,0.33625,
0.0021000000000000003,4.575,0.33725000000000005,
0.0005,4.677,0.33641666666666664,
0.0060999999999999995,5.217,0.33608333333333335,
0.0014000000000000004,6.153,0.35325,
0.0,7.763,0.35674999999999996,
0.0,9.88,0.35424999999999995,
0.0,11.547,0.35166666666666657,
0.0,12.276,0.3495833333333334,
0.0032,12.692,0.34741666666666665,
0.0004,13.185,0.3514999999999999,
0.0002,13.482,0.3529166666666666,
0.0,12.889,0.3516666666666666,
0.0,12.569,0.35083333333333333,
0.0001,12.276,0.34908333333333336,
0.0001,12.105,0.34733333333333327,
0.0,12.203,0.34574999999999995,
0.0,12.276,0.3445,
0.0,12.081,0.34308333333333335,
0.0,11.62,0.3415833333333334,
0.0,10.946,0.3403333333333333,
0.0,10.257,0.339,
0.0,9.692,0.33775000000000005,
0.0,9.203,0.33675000000000005,
0.0044,9.018,0.3355833333333333,
0.0065,9.833,0.35200000000000004,
0.0006,14.507,0.36250000000000004,
0.00030000000000000003,18.6,0.35883333333333334,
0.0005,21.073,0.3556666666666666,
0.0,22.018,0.3533333333333333,
0.0,22.479,0.3509166666666666,
0.0001,23.134,0.3491666666666667,
0.0,23.325,0.3475,
0.0,22.425,0.34583333333333327,
0.0,20.992,0.3447499999999999,
0.0,18.968,0.34299999999999997,
0.0,17.008,0.34216666666666673,
0.0,15.265,0.341,
0.0,14.006,0.3401666666666667,
0.0,13.16,0.33916666666666667,
0.0,12.668,0.33808333333333335,
0.0,12.178,0.337,
0.0,11.717,0.33591666666666664,
0.0,11.451,0.3348333333333333,
0.0,11.066,0.334,
0.0001,10.731,0.33383333333333337,
0.0,10.446,0.3413333333333333,
0.0,10.162,0.34608333333333335,
0.0,9.974,0.34516666666666657,
0.0,9.997,0.3439999999999999,
0.0001,9.95,0.34275000000000005,
0.0008,9.974,0.3411666666666667,
0.0,10.565,0.3405,
0.0,10.803,0.3394166666666667,
0.0,10.97,0.33899999999999997,
0.0,10.97,0.3385,
0.0,11.042,0.3380000000000001,
0.0,10.803,0.33775000000000005,
0.0,10.589,0.33675000000000005,
0.0,10.233,0.33641666666666664,
0.0,9.95,0.33591666666666664,
0.0,9.645,0.33533333333333326,
0.0,9.435,0.33466666666666667,
0.0,9.203,0.3341666666666667,
0.0,8.971,0.3333333333333334,
0.001,9.041,0.3329166666666667,
0.0013,8.764,0.33216666666666667,
0.0,8.603,0.33174999999999993,
0.0,8.443,0.3305833333333333,
0.0002,8.558,0.33641666666666675,
0.0,8.695,0.3381666666666667,
0.013699999999999999,10.351,0.3376666666666667,
0.0006000000000000001,12.349,0.3491666666666667,
0.0002,12.938,0.3585833333333333,
0.0,13.681,0.3560833333333333,
0.0,15.621,0.3534999999999999,
0.0,15.698,0.3513333333333333,
0.0,15.698,0.3495,
0.0,15.953,0.3475,
0.0001,15.621,0.34574999999999995,
0.0,14.532,0.3440833333333333,
0.0,13.706,0.34299999999999997,
0.0,12.79,0.3420000000000001,
0.0,12.008,0.341,
0.0,11.523,0.3396666666666666,
0.0,11.162,0.33925,
0.0,10.851,0.3385,
0.0,10.684,0.33775000000000005,
0.0,10.517,0.337,
0.0,10.351,0.33641666666666675,
0.0,10.304,0.33508333333333334,
0.0,10.115,0.33466666666666667,
0.0,9.974,0.33358333333333334,
0.0,9.856,0.3325833333333333,
0.0,9.669,0.3320833333333333,
0.0,9.552,0.33149999999999996,
0.0,9.389,0.33083333333333337,
0.0,9.249,0.3301666666666667,
0.0,9.11,0.3296666666666667,
0.0,8.925,0.32941666666666675,
0.0,8.856,0.3290833333333334,
0.0,8.626,0.32900000000000007,
0.0,8.603,0.3286666666666667,
0.0,8.489,0.3281666666666666,
0.0,8.352,0.32808333333333334,
0.0,8.261,0.32808333333333334,
0.0,8.261,0.3276666666666666,
0.0,8.147,0.32749999999999996,
0.0,8.057,0.3273333333333333,
0.0,8.057,0.32641666666666674,
0.0,7.943,0.32583333333333336,
0.0,7.876,0.3249166666666667,
0.0,7.786,0.32408333333333333,
0.0,7.651,0.32375,
0.0,7.516,0.32308333333333333,
0.0,7.315,0.32225000000000004,
0.0007000000000000001,7.182,0.3219166666666667,
0.0,7.16,0.32216666666666666,
0.0,6.939,0.3219166666666667,
0.0,6.873,0.32183333333333336,
0.0,6.807,0.32183333333333336,
0.0,6.741,0.32175000000000004,
0.0,6.917,0.32150000000000006,
0.0,6.807,0.32150000000000006,
0.0,6.631,0.32141666666666674,
0.0,6.5,0.3210833333333334,
0.0,6.457,0.32141666666666674,
0.0,6.391,0.3211666666666667,
0.0,6.326,0.32091666666666663,
0.0,6.305,0.32108333333333333,
0.0,6.37,0.32058333333333333,
0.0,6.326,0.3203333333333333,
0.0,6.153,0.3203333333333333,
0.0,6.132,0.32008333333333333,
0.0,6.153,0.3197499999999999,
0.0,6.11,0.3196666666666666,
0.0,6.153,0.31875000000000003,
0.0,6.283,0.31800000000000006,
0.0,6.305,0.31675,
0.0,6.196,0.3164166666666666,
0.0021000000000000003,6.067,0.31599999999999995,
0.0001,6.24,0.31525,
0.0,6.37,0.3148333333333333,
0.0001,6.829,0.31466666666666665,
0.0001,6.939,0.31466666666666665,
0.0,6.675,0.3145833333333333,
0.0001,6.348,0.31425,
0.0,6.153,0.314,
0.0,6.153,0.3144166666666667,
0.0,6.089,0.3145,
0.0,5.938,0.31425000000000003,
0.0,5.81,0.314,
0.0,5.724,0.3144166666666667,
0.0001,5.639,0.3140833333333334,
